country,date,sector,MtCO2 per day
India,28/04/2023,International Aviation,0.0151815
India,28/04/2023,Power,4.63339
India,28/04/2023,Residential,0.342421
India,29/04/2023,Domestic Aviation,0.0210101
India,29/04/2023,Ground Transport,0.815129
India,29/04/2023,Industry,2.16225
India,29/04/2023,International Aviation,0.0147758
India,29/04/2023,Power,4.49849
India,29/04/2023,Residential,0.332251
India,30/04/2023,Domestic Aviation,0.0209553
India,30/04/2023,Ground Transport,0.756713
India,30/04/2023,Industry,1.94381
India,30/04/2023,International Aviation,0.0149627
India,30/04/2023,Power,4.04402
India,30/04/2023,Residential,0.335174
India,01/05/2023,Domestic Aviation,0.0206317
India,01/05/2023,Ground Transport,0.817713
India,01/05/2023,Industry,1.86028
India,01/05/2023,International Aviation,0.0135802
India,01/05/2023,Power,3.73716
India,01/05/2023,Residential,0.325903
India,02/05/2023,Domestic Aviation,0.0193819
India,02/05/2023,Ground Transport,0.815235
India,02/05/2023,Industry,1.89116
India,02/05/2023,International Aviation,0.013459
India,02/05/2023,Power,3.7992
India,02/05/2023,Residential,0.328907
India,03/05/2023,Domestic Aviation,0.019487
India,03/05/2023,Ground Transport,0.84193
India,03/05/2023,Industry,1.93542
India,03/05/2023,International Aviation,0.0140834
India,03/05/2023,Power,3.88813
India,03/05/2023,Residential,0.329246
India,04/05/2023,Domestic Aviation,0.0199222
India,04/05/2023,Ground Transport,0.827486
India,04/05/2023,Industry,1.9705
India,04/05/2023,International Aviation,0.0138959
India,04/05/2023,Power,3.9586
India,04/05/2023,Residential,0.319793
India,05/05/2023,Domestic Aviation,0.0197209
India,05/05/2023,Ground Transport,0.791558
India,05/05/2023,Industry,2.04863
India,05/05/2023,International Aviation,0.0147899
India,05/05/2023,Power,4.11555
India,05/05/2023,Residential,0.312293
India,06/05/2023,Domestic Aviation,0.0196753
India,06/05/2023,Ground Transport,0.807354
India,06/05/2023,Industry,2.09878
India,06/05/2023,International Aviation,0.0140387
India,06/05/2023,Power,4.21629
India,06/05/2023,Residential,0.318074
India,07/05/2023,Domestic Aviation,0.0197763
India,07/05/2023,Ground Transport,0.750972
India,07/05/2023,Industry,2.03164
India,07/05/2023,International Aviation,0.0148039
India,07/05/2023,Power,4.08142
India,07/05/2023,Residential,0.319081
India,08/05/2023,Domestic Aviation,0.0198346
India,08/05/2023,Ground Transport,0.820512
India,08/05/2023,Industry,2.17459
India,08/05/2023,International Aviation,0.0137365
India,08/05/2023,Power,4.36859
India,08/05/2023,Residential,0.328138
India,09/05/2023,Domestic Aviation,0.0198561
India,09/05/2023,Ground Transport,0.818624
India,09/05/2023,Industry,2.27557
India,09/05/2023,International Aviation,0.0131641
India,09/05/2023,Power,4.57145
India,09/05/2023,Residential,0.322813
India,10/05/2023,Domestic Aviation,0.019654
India,10/05/2023,Ground Transport,0.829574
India,10/05/2023,Industry,2.31711
India,10/05/2023,International Aviation,0.0144363
India,10/05/2023,Power,4.65491
India,10/05/2023,Residential,0.316533
India,11/05/2023,Domestic Aviation,0.0199206
India,11/05/2023,Ground Transport,0.814718
India,11/05/2023,Industry,2.33321
India,11/05/2023,International Aviation,0.0140989
India,11/05/2023,Power,4.68725
India,11/05/2023,Residential,0.307174
India,12/05/2023,Domestic Aviation,0.0200082
India,12/05/2023,Ground Transport,0.822919
India,12/05/2023,Industry,2.32531
India,12/05/2023,International Aviation,0.0144503
India,12/05/2023,Power,4.67139
India,12/05/2023,Residential,0.299025
India,13/05/2023,Domestic Aviation,0.0198001
India,13/05/2023,Ground Transport,0.803179
India,13/05/2023,Industry,2.29608
India,13/05/2023,International Aviation,0.015104
India,13/05/2023,Power,4.61266
India,13/05/2023,Residential,0.301812
India,14/05/2023,Domestic Aviation,0.0198417
India,14/05/2023,Ground Transport,0.724558
India,14/05/2023,Industry,2.155
India,14/05/2023,International Aviation,0.0147305
India,14/05/2023,Power,4.32924
India,14/05/2023,Residential,0.303405
India,15/05/2023,Domestic Aviation,0.0198191
India,15/05/2023,Ground Transport,0.815512
India,15/05/2023,Industry,2.21985
India,15/05/2023,International Aviation,0.0140676
India,15/05/2023,Power,4.45952
India,15/05/2023,Residential,0.30279
India,16/05/2023,Domestic Aviation,0.0196989
India,16/05/2023,Ground Transport,0.824227
India,16/05/2023,Industry,2.31542
India,16/05/2023,International Aviation,0.0134772
India,16/05/2023,Power,4.65152
India,16/05/2023,Residential,0.300322
India,17/05/2023,Domestic Aviation,0.0196235
India,17/05/2023,Ground Transport,0.827963
India,17/05/2023,Industry,2.39784
India,17/05/2023,International Aviation,0.0142917
India,17/05/2023,Power,4.8171
India,17/05/2023,Residential,0.293116
India,18/05/2023,Domestic Aviation,0.0199183
India,18/05/2023,Ground Transport,0.826434
India,18/05/2023,Industry,2.30833
India,18/05/2023,International Aviation,0.0144589
India,18/05/2023,Power,4.63728
India,18/05/2023,Residential,0.309463
India,19/05/2023,Domestic Aviation,0.0197971
India,19/05/2023,Ground Transport,0.820823
India,19/05/2023,Industry,2.43986
India,19/05/2023,International Aviation,0.0141877
India,19/05/2023,Power,4.90151
India,19/05/2023,Residential,0.301288
India,20/05/2023,Domestic Aviation,0.0201021
India,20/05/2023,Ground Transport,0.816472
India,20/05/2023,Industry,2.40771
India,20/05/2023,International Aviation,0.0148002
India,20/05/2023,Power,4.83693
India,20/05/2023,Residential,0.295852
India,21/05/2023,Domestic Aviation,0.0200501
India,21/05/2023,Ground Transport,0.730007
India,21/05/2023,Industry,2.31654
India,21/05/2023,International Aviation,0.0153201
India,21/05/2023,Power,4.65376
India,21/05/2023,Residential,0.289133
India,22/05/2023,Domestic Aviation,0.0199963
India,22/05/2023,Ground Transport,0.818267
India,22/05/2023,Industry,2.38612
India,22/05/2023,International Aviation,0.0142906
India,22/05/2023,Power,4.79355
India,22/05/2023,Residential,0.2835
India,23/05/2023,Domestic Aviation,0.0201642
India,23/05/2023,Ground Transport,0.82673
India,23/05/2023,Industry,2.41286
India,23/05/2023,International Aviation,0.0144596
India,23/05/2023,Power,4.84726
India,23/05/2023,Residential,0.29048
India,24/05/2023,Domestic Aviation,0.0199032
India,24/05/2023,Ground Transport,0.824912
India,24/05/2023,Industry,2.21009
India,24/05/2023,International Aviation,0.0145653
India,24/05/2023,Power,4.43992
India,24/05/2023,Residential,0.301198
India,25/05/2023,Domestic Aviation,0.0203211
India,25/05/2023,Ground Transport,0.820579
India,25/05/2023,Industry,2.08954
India,25/05/2023,International Aviation,0.0142629
India,25/05/2023,Power,4.19774
India,25/05/2023,Residential,0.308429
India,26/05/2023,Domestic Aviation,0.0200912
India,26/05/2023,Ground Transport,0.827247
India,26/05/2023,Industry,1.96287
India,26/05/2023,International Aviation,0.0149951
India,26/05/2023,Power,3.94327
India,26/05/2023,Residential,0.30567
India,27/05/2023,Domestic Aviation,0.0202031
India,27/05/2023,Ground Transport,0.830792
India,27/05/2023,Industry,1.99236
India,27/05/2023,International Aviation,0.0153345
India,27/05/2023,Power,4.00251
India,27/05/2023,Residential,0.30979
India,28/05/2023,Domestic Aviation,0.0200738
India,28/05/2023,Ground Transport,0.770767
India,28/05/2023,Industry,2.05679
India,28/05/2023,International Aviation,0.0148973
India,28/05/2023,Power,4.13195
India,28/05/2023,Residential,0.296557
India,29/05/2023,Domestic Aviation,0.0201311
India,29/05/2023,Ground Transport,0.812097
India,29/05/2023,Industry,2.23224
India,29/05/2023,International Aviation,0.0142561
India,29/05/2023,Power,4.4844
India,29/05/2023,Residential,0.297687
India,30/05/2023,Domestic Aviation,0.0202092
India,30/05/2023,Ground Transport,0.832084
India,30/05/2023,Industry,2.28462
India,30/05/2023,International Aviation,0.0138881
India,30/05/2023,Power,4.58965
India,30/05/2023,Residential,0.303401
India,31/05/2023,Domestic Aviation,0.0200202
India,31/05/2023,Ground Transport,0.83504
India,31/05/2023,Industry,2.24832
India,31/05/2023,International Aviation,0.0153
India,31/05/2023,Power,4.51672
India,31/05/2023,Residential,0.307766
India,01/06/2023,Domestic Aviation,0.0202031
India,01/06/2023,Ground Transport,0.828151
India,01/06/2023,Industry,2.21485
India,01/06/2023,International Aviation,0.0142548
India,01/06/2023,Power,4.42173
India,01/06/2023,Residential,0.308924
India,02/06/2023,Domestic Aviation,0.0200775
India,02/06/2023,Ground Transport,0.819007
India,02/06/2023,Industry,2.24426
India,02/06/2023,International Aviation,0.0153743
India,02/06/2023,Power,4.48043
India,02/06/2023,Residential,0.30557
India,03/06/2023,Domestic Aviation,0.0200479
India,03/06/2023,Ground Transport,0.810178
India,03/06/2023,Industry,2.34258
India,03/06/2023,International Aviation,0.0150326
India,03/06/2023,Power,4.67672
India,03/06/2023,Residential,0.298239
India,04/06/2023,Domestic Aviation,0.0199392
India,04/06/2023,Ground Transport,0.738347
India,04/06/2023,Industry,2.16367
India,04/06/2023,International Aviation,0.0149344
India,04/06/2023,Power,4.31955
India,04/06/2023,Residential,0.294709
India,05/06/2023,Domestic Aviation,0.0199448
India,05/06/2023,Ground Transport,0.813728
India,05/06/2023,Industry,2.31137
India,05/06/2023,International Aviation,0.0146757
India,05/06/2023,Power,4.6144
India,05/06/2023,Residential,0.291168
India,06/06/2023,Domestic Aviation,0.020037
India,06/06/2023,Ground Transport,0.823767
India,06/06/2023,Industry,2.34784
India,06/06/2023,International Aviation,0.013078
India,06/06/2023,Power,4.68723
India,06/06/2023,Residential,0.291909
India,07/06/2023,Domestic Aviation,0.0198491
India,07/06/2023,Ground Transport,0.819607
India,07/06/2023,Industry,2.38707
India,07/06/2023,International Aviation,0.0151513
India,07/06/2023,Power,4.76555
India,07/06/2023,Residential,0.295365
India,08/06/2023,Domestic Aviation,0.0199938
India,08/06/2023,Ground Transport,0.815711
India,08/06/2023,Industry,2.42652
India,08/06/2023,International Aviation,0.0148116
India,08/06/2023,Power,4.84429
India,08/06/2023,Residential,0.285315
India,09/06/2023,Domestic Aviation,0.0201579
India,09/06/2023,Ground Transport,0.816488
India,09/06/2023,Industry,2.42536
India,09/06/2023,International Aviation,0.0155781
India,09/06/2023,Power,4.84198
India,09/06/2023,Residential,0.28039
India,10/06/2023,Domestic Aviation,0.0202224
India,10/06/2023,Ground Transport,0.798649
India,10/06/2023,Industry,2.37971
India,10/06/2023,International Aviation,0.0158124
India,10/06/2023,Power,4.75084
India,10/06/2023,Residential,0.283823
India,11/06/2023,Domestic Aviation,0.0199173
India,11/06/2023,Ground Transport,0.79865
India,11/06/2023,Industry,2.2273
India,11/06/2023,International Aviation,0.0152662
India,11/06/2023,Power,4.44658
India,11/06/2023,Residential,0.286372
India,12/06/2023,Domestic Aviation,0.0198401
India,12/06/2023,Ground Transport,0.805099
India,12/06/2023,Industry,2.29491
India,12/06/2023,International Aviation,0.014167
India,12/06/2023,Power,4.58156
India,12/06/2023,Residential,0.280658
India,13/06/2023,Domestic Aviation,0.0197985
India,13/06/2023,Ground Transport,0.807813
India,13/06/2023,Industry,2.29089
India,13/06/2023,International Aviation,0.0142026
India,13/06/2023,Power,4.57353
India,13/06/2023,Residential,0.280369
India,14/06/2023,Domestic Aviation,0.0194696
India,14/06/2023,Ground Transport,0.812826
India,14/06/2023,Industry,2.22084
India,14/06/2023,International Aviation,0.01517
India,14/06/2023,Power,4.43367
India,14/06/2023,Residential,0.284679
India,15/06/2023,Domestic Aviation,0.0197995
India,15/06/2023,Ground Transport,0.808134
India,15/06/2023,Industry,2.24507
India,15/06/2023,International Aviation,0.0141578
India,15/06/2023,Power,4.48205
India,15/06/2023,Residential,0.287941
India,16/06/2023,Domestic Aviation,0.0196074
India,16/06/2023,Ground Transport,0.817432
India,16/06/2023,Industry,2.31916
India,16/06/2023,International Aviation,0.0151171
India,16/06/2023,Power,4.62996
India,16/06/2023,Residential,0.282396
India,17/06/2023,Domestic Aviation,0.0196683
India,17/06/2023,Ground Transport,0.807241
India,17/06/2023,Industry,2.32815
India,17/06/2023,International Aviation,0.015602
India,17/06/2023,Power,4.64792
India,17/06/2023,Residential,0.277869
India,18/06/2023,Domestic Aviation,0.0194189
India,18/06/2023,Ground Transport,0.728491
India,18/06/2023,Industry,2.19456
India,18/06/2023,International Aviation,0.0155578
India,18/06/2023,Power,4.38121
India,18/06/2023,Residential,0.279726
India,19/06/2023,Domestic Aviation,0.0195571
India,19/06/2023,Ground Transport,0.826188
India,19/06/2023,Industry,2.28757
India,19/06/2023,International Aviation,0.0141691
India,19/06/2023,Power,4.5669
India,19/06/2023,Residential,0.27612
India,20/06/2023,Domestic Aviation,0.0194459
India,20/06/2023,Ground Transport,0.820107
India,20/06/2023,Industry,2.28718
India,20/06/2023,International Aviation,0.0143309
India,20/06/2023,Power,4.56611
India,20/06/2023,Residential,0.273758
India,21/06/2023,Domestic Aviation,0.0194262
India,21/06/2023,Ground Transport,0.822725
India,21/06/2023,Industry,2.32226
India,21/06/2023,International Aviation,0.0152985
India,21/06/2023,Power,4.63616
India,21/06/2023,Residential,0.272261
India,22/06/2023,Domestic Aviation,0.0197951
India,22/06/2023,Ground Transport,0.810873
India,22/06/2023,Industry,2.32571
India,22/06/2023,International Aviation,0.0147063
India,22/06/2023,Power,4.64304
India,22/06/2023,Residential,0.270211
India,23/06/2023,Domestic Aviation,0.0197878
India,23/06/2023,Ground Transport,0.810874
India,23/06/2023,Industry,2.31862
India,23/06/2023,International Aviation,0.0152768
India,23/06/2023,Power,4.62889
India,23/06/2023,Residential,0.269401
India,24/06/2023,Domestic Aviation,0.0196223
India,24/06/2023,Ground Transport,0.803135
India,24/06/2023,Industry,2.26213
India,24/06/2023,International Aviation,0.0149566
India,24/06/2023,Power,4.51611
India,24/06/2023,Residential,0.26887
India,25/06/2023,Domestic Aviation,0.0195936
India,25/06/2023,Ground Transport,0.754402
India,25/06/2023,Industry,2.05224
India,25/06/2023,International Aviation,0.0153675
India,25/06/2023,Power,4.09709
India,25/06/2023,Residential,0.271333
India,26/06/2023,Domestic Aviation,0.0196016
India,26/06/2023,Ground Transport,0.821692
India,26/06/2023,Industry,2.02832
India,26/06/2023,International Aviation,0.0139416
India,26/06/2023,Power,4.04933
India,26/06/2023,Residential,0.274641
India,27/06/2023,Domestic Aviation,0.0196163
India,27/06/2023,Ground Transport,0.832465
India,27/06/2023,Industry,2.07082
India,27/06/2023,International Aviation,0.0137919
India,27/06/2023,Power,4.13417
India,27/06/2023,Residential,0.272258
India,28/06/2023,Domestic Aviation,0.0195742
India,28/06/2023,Ground Transport,0.831875
India,28/06/2023,Industry,2.07668
India,28/06/2023,International Aviation,0.0148547
India,28/06/2023,Power,4.14589
India,28/06/2023,Residential,0.272362
India,29/06/2023,Domestic Aviation,0.0198421
India,29/06/2023,Ground Transport,0.779248
India,29/06/2023,Industry,1.98173
India,29/06/2023,International Aviation,0.0140692
India,29/06/2023,Power,3.95633
India,29/06/2023,Residential,0.271745
India,30/06/2023,Domestic Aviation,0.0196883
India,30/06/2023,Ground Transport,0.824587
India,30/06/2023,Industry,1.90452
India,30/06/2023,International Aviation,0.0146759
India,30/06/2023,Power,3.80218
India,30/06/2023,Residential,0.27648
India,01/07/2023,Domestic Aviation,0.0197319
India,01/07/2023,Ground Transport,0.810387
India,01/07/2023,Industry,2.11303
India,01/07/2023,International Aviation,0.0148837
India,01/07/2023,Power,3.96068
India,01/07/2023,Residential,0.263311
India,02/07/2023,Domestic Aviation,0.0196118
India,02/07/2023,Ground Transport,0.727339
India,02/07/2023,Industry,2.12618
India,02/07/2023,International Aviation,0.0148031
India,02/07/2023,Power,3.98533
India,02/07/2023,Residential,0.260008
India,03/07/2023,Domestic Aviation,0.0196408
India,03/07/2023,Ground Transport,0.828629
India,03/07/2023,Industry,2.29334
India,03/07/2023,International Aviation,0.0143407
India,03/07/2023,Power,4.29865
India,03/07/2023,Residential,0.261163
India,04/07/2023,Domestic Aviation,0.019838
India,04/07/2023,Ground Transport,0.836592
India,04/07/2023,Industry,2.33085
India,04/07/2023,International Aviation,0.0135522
India,04/07/2023,Power,4.36896
India,04/07/2023,Residential,0.263731
India,05/07/2023,Domestic Aviation,0.0195894
India,05/07/2023,Ground Transport,0.844831
India,05/07/2023,Industry,2.25497
India,05/07/2023,International Aviation,0.0148523
India,05/07/2023,Power,4.22674
India,05/07/2023,Residential,0.267678
India,06/07/2023,Domestic Aviation,0.0200287
India,06/07/2023,Ground Transport,0.845884
India,06/07/2023,Industry,2.18861
India,06/07/2023,International Aviation,0.0146346
India,06/07/2023,Power,4.10235
India,06/07/2023,Residential,0.265462
India,07/07/2023,Domestic Aviation,0.01993
